Start Time,End Time,Category,Timestamp,Heart Rate,Source Name
08/02/23 3:25,08/02/23 3:54,Light/Core,08/02/23 3:24,69,Apple Watch SE 2020
08/02/23 3:54,08/02/23 3:56,Deep,08/02/23 3:54,67,Apple Watch SE 2020
08/02/23 3:56,08/02/23 4:01,Light/Core,08/02/23 3:54,67,Apple Watch SE 2020
08/02/23 4:01,08/02/23 4:04,Deep,08/02/23 4:01,64,Apple Watch SE 2020
08/02/23 4:04,08/02/23 4:11,Light/Core,08/02/23 4:04,63,Apple Watch SE 2020
08/02/23 4:11,08/02/23 4:25,REM,08/02/23 4:09,61.9703,Apple Watch SE 2020
08/02/23 4:25,08/02/23 4:30,Awake,08/02/23 4:24,70,Apple Watch SE 2020
08/02/23 4:30,08/02/23 4:33,Light/Core,08/02/23 4:31,63,Apple Watch SE 2020
08/02/23 4:33,08/02/23 4:38,Awake,08/02/23 4:31,63,Apple Watch SE 2020
08/02/23 4:38,08/02/23 5:12,Light/Core,08/02/23 4:40,68,Apple Watch SE 2020
08/02/23 5:12,08/02/23 5:24,Deep,08/02/23 5:10,70,Apple Watch SE 2020
08/02/23 5:24,08/02/23 5:53,Light/Core,08/02/23 5:24,61,Apple Watch SE 2020
08/02/23 5:53,08/02/23 6:26,REM,08/02/23 5:56,64,Apple Watch SE 2020
08/02/23 6:26,08/02/23 6:36,Light/Core,08/02/23 6:24,66,Apple Watch SE 2020
08/02/23 6:36,08/02/23 6:41,REM,08/02/23 6:34,66,Apple Watch SE 2020
08/02/23 6:41,08/02/23 7:14,Light/Core,08/02/23 6:40,64,Apple Watch SE 2020
08/02/23 7:14,08/02/23 7:27,Deep,08/02/23 7:14,72,Apple Watch SE 2020
08/02/23 7:27,08/02/23 7:27,Light/Core,08/02/23 7:27,71,Apple Watch SE 2020
08/02/23 7:27,08/02/23 7:31,Awake,08/02/23 7:27,71,Apple Watch SE 2020
08/02/23 7:31,08/02/23 7:37,Light/Core,08/02/23 7:33,59,Apple Watch SE 2020
08/02/23 23:51,08/02/23 23:52,Light/Core,08/02/23 23:50,80,Apple Watch SE 2020
08/02/23 23:52,08/02/23 23:55,Awake,08/02/23 23:55,75,Apple Watch SE 2020
08/02/23 23:55,09/02/23 0:00,Light/Core,08/02/23 23:55,75,Apple Watch SE 2020
09/02/23 0:00,09/02/23 0:01,Awake,09/02/23 0:03,71,Apple Watch SE 2020
09/02/23 0:01,09/02/23 0:19,Light/Core,09/02/23 0:03,71,Apple Watch SE 2020
09/02/23 0:19,09/02/23 0:19,Awake,09/02/23 0:18,67,Apple Watch SE 2020
09/02/23 0:19,09/02/23 0:48,Light/Core,09/02/23 0:20,59,Apple Watch SE 2020
09/02/23 0:48,09/02/23 0:53,Deep,09/02/23 0:50,67,Apple Watch SE 2020
09/02/23 0:53,09/02/23 1:02,Light/Core,09/02/23 0:54,67,Apple Watch SE 2020
09/02/23 1:02,09/02/23 1:03,REM,09/02/23 0:59,70,Apple Watch SE 2020
09/02/23 1:03,09/02/23 1:05,Light/Core,09/02/23 1:05,67,Apple Watch SE 2020
09/02/23 1:05,09/02/23 1:25,REM,09/02/23 1:05,67,Apple Watch SE 2020
09/02/23 1:25,09/02/23 1:39,Light/Core,09/02/23 1:25,65,Apple Watch SE 2020
09/02/23 1:39,09/02/23 1:39,Awake,09/02/23 1:41,60,Apple Watch SE 2020
09/02/23 1:39,09/02/23 1:42,Light/Core,09/02/23 1:41,60,Apple Watch SE 2020
09/02/23 1:42,09/02/23 1:43,Awake,09/02/23 1:41,60,Apple Watch SE 2020
09/02/23 1:43,09/02/23 1:59,Light/Core,09/02/23 1:41,60,Apple Watch SE 2020
09/02/23 1:59,09/02/23 2:10,Deep,09/02/23 1:59,70,Apple Watch SE 2020
09/02/23 2:10,09/02/23 2:11,Awake,09/02/23 2:09,74,Apple Watch SE 2020
09/02/23 2:11,09/02/23 3:02,Light/Core,09/02/23 2:09,74,Apple Watch SE 2020
09/02/23 3:02,09/02/23 3:13,REM,09/02/23 2:59,73,Apple Watch SE 2020
09/02/23 3:13,09/02/23 3:13,Awake,09/02/23 3:11,63,Apple Watch SE 2020
09/02/23 3:13,09/02/23 3:14,Light/Core,09/02/23 3:11,63,Apple Watch SE 2020
09/02/23 3:14,09/02/23 3:34,REM,09/02/23 3:17,68,Apple Watch SE 2020
09/02/23 3:34,09/02/23 4:09,Light/Core,09/02/23 3:37,62,Apple Watch SE 2020
09/02/23 4:09,09/02/23 4:22,Deep,09/02/23 4:08,65.2319,Apple Watch SE 2020
09/02/23 4:22,09/02/23 4:23,Awake,09/02/23 4:20,65,Apple Watch SE 2020
09/02/23 4:23,09/02/23 4:26,Light/Core,09/02/23 4:26,62,Apple Watch SE 2020
09/02/23 4:26,09/02/23 4:26,Awake,09/02/23 4:26,62,Apple Watch SE 2020
09/02/23 4:26,09/02/23 4:30,Light/Core,09/02/23 4:26,62,Apple Watch SE 2020
09/02/23 4:30,09/02/23 4:31,Awake,09/02/23 4:30,61,Apple Watch SE 2020
09/02/23 4:31,09/02/23 4:35,Light/Core,09/02/23 4:30,61,Apple Watch SE 2020
09/02/23 4:35,09/02/23 4:44,Awake,09/02/23 4:37,74,Apple Watch SE 2020
09/02/23 4:44,09/02/23 4:51,Light/Core,09/02/23 4:46,63,Apple Watch SE 2020
09/02/23 4:51,09/02/23 5:18,Awake,09/02/23 4:50,64,Apple Watch SE 2020
09/02/23 5:18,09/02/23 5:26,Light/Core,09/02/23 5:17,68,Apple Watch SE 2020
09/02/23 5:26,09/02/23 5:27,Awake,09/02/23 5:26,65,Apple Watch SE 2020
09/02/23 5:27,09/02/23 5:41,Light/Core,09/02/23 5:26,65,Apple Watch SE 2020
09/02/23 5:41,09/02/23 5:43,Awake,09/02/23 5:41,64,Apple Watch SE 2020
09/02/23 5:43,09/02/23 5:48,Light/Core,09/02/23 5:41,64,Apple Watch SE 2020
09/02/23 5:48,09/02/23 5:54,REM,09/02/23 5:49,64,Apple Watch SE 2020
09/02/23 5:54,09/02/23 5:55,Awake,09/02/23 5:55,76,Apple Watch SE 2020
09/02/23 5:55,09/02/23 6:47,Light/Core,09/02/23 5:55,76,Apple Watch SE 2020
09/02/23 6:47,09/02/23 6:47,REM,09/02/23 6:46,66,Apple Watch SE 2020
09/02/23 6:47,09/02/23 6:48,Light/Core,09/02/23 6:46,66,Apple Watch SE 2020
09/02/23 6:48,09/02/23 7:22,REM,09/02/23 6:46,66,Apple Watch SE 2020
09/02/23 7:22,09/02/23 7:24,Awake,09/02/23 7:19,72,Apple Watch SE 2020
09/02/23 7:24,09/02/23 7:26,Light/Core,09/02/23 7:26,68,Apple Watch SE 2020
09/02/23 7:26,09/02/23 7:26,Awake,09/02/23 7:26,68,Apple Watch SE 2020
09/02/23 7:26,09/02/23 7:51,Light/Core,09/02/23 7:26,68,Apple Watch SE 2020
10/02/23 0:16,10/02/23 0:33,Light/Core,10/02/23 0:16,77,Apple Watch SE 2020
10/02/23 0:33,10/02/23 0:33,Awake,10/02/23 0:29,75,Apple Watch SE 2020
10/02/23 0:33,10/02/23 0:47,Light/Core,10/02/23 0:37,76,Apple Watch SE 2020
10/02/23 0:47,10/02/23 0:50,Deep,10/02/23 0:49,77,Apple Watch SE 2020
10/02/23 0:50,10/02/23 0:57,Light/Core,10/02/23 0:49,77,Apple Watch SE 2020
10/02/23 0:57,10/02/23 1:07,Deep,10/02/23 0:56,77,Apple Watch SE 2020
10/02/23 1:07,10/02/23 1:23,Light/Core,10/02/23 1:11,71,Apple Watch SE 2020
10/02/23 1:23,10/02/23 1:40,REM,10/02/23 1:25,72,Apple Watch SE 2020
10/02/23 1:40,10/02/23 1:40,Awake,10/02/23 1:40,81,Apple Watch SE 2020
10/02/23 1:40,10/02/23 1:42,Light/Core,10/02/23 1:40,81,Apple Watch SE 2020
10/02/23 1:42,10/02/23 1:43,Awake,10/02/23 1:40,81,Apple Watch SE 2020
10/02/23 1:43,10/02/23 2:20,Light/Core,10/02/23 1:46,72,Apple Watch SE 2020
10/02/23 2:20,10/02/23 2:45,Deep,10/02/23 2:19,69,Apple Watch SE 2020
10/02/23 2:45,10/02/23 2:56,Light/Core,10/02/23 2:44,69,Apple Watch SE 2020
10/02/23 2:56,10/02/23 3:41,REM,10/02/23 2:56,70,Apple Watch SE 2020
10/02/23 3:41,10/02/23 4:12,Light/Core,10/02/23 3:43,70,Apple Watch SE 2020
10/02/23 4:12,10/02/23 4:18,Deep,10/02/23 4:11,72,Apple Watch SE 2020
10/02/23 4:18,10/02/23 4:43,Light/Core,10/02/23 4:17,71,Apple Watch SE 2020
10/02/23 4:43,10/02/23 4:45,Deep,10/02/23 4:44,65,Apple Watch SE 2020
10/02/23 4:45,10/02/23 4:55,Light/Core,10/02/23 4:44,65,Apple Watch SE 2020
10/02/23 4:55,10/02/23 5:10,Deep,10/02/23 4:54,62,Apple Watch SE 2020
10/02/23 5:10,10/02/23 5:24,Light/Core,10/02/23 5:09,62,Apple Watch SE 2020
10/02/23 5:24,10/02/23 5:51,REM,10/02/23 5:27,61,Apple Watch SE 2020
10/02/23 5:51,10/02/23 6:50,Light/Core,10/02/23 5:49,60,Apple Watch SE 2020
10/02/23 6:50,10/02/23 6:50,Awake,10/02/23 6:49,62,Apple Watch SE 2020
10/02/23 6:50,10/02/23 6:56,Light/Core,10/02/23 6:49,62,Apple Watch SE 2020
10/02/23 6:56,10/02/23 7:06,REM,10/02/23 6:54,59,Apple Watch SE 2020
10/02/23 7:06,10/02/23 7:07,Awake,10/02/23 7:06,61,Apple Watch SE 2020
10/02/23 7:07,10/02/23 7:08,Light/Core,10/02/23 7:06,61,Apple Watch SE 2020
10/02/23 7:08,10/02/23 7:15,REM,10/02/23 7:10,59,Apple Watch SE 2020
10/02/23 7:15,10/02/23 7:17,Awake,10/02/23 7:14,60,Apple Watch SE 2020
10/02/23 7:17,10/02/23 7:21,Light/Core,10/02/23 7:19,62,Apple Watch SE 2020
10/02/23 7:21,10/02/23 7:22,REM,10/02/23 7:19,62,Apple Watch SE 2020
10/02/23 7:22,10/02/23 7:25,Light/Core,10/02/23 7:19,62,Apple Watch SE 2020
10/02/23 7:25,10/02/23 7:30,REM,10/02/23 7:26,63,Apple Watch SE 2020
10/02/23 7:30,10/02/23 7:53,Light/Core,10/02/23 7:30,64,Apple Watch SE 2020
11/02/23 0:55,11/02/23 1:01,Light/Core,11/02/23 0:57,85,Apple Watch SE 2020
11/02/23 1:01,11/02/23 1:02,Awake,11/02/23 1:00,79,Apple Watch SE 2020
11/02/23 1:02,11/02/23 1:19,Light/Core,11/02/23 1:00,79,Apple Watch SE 2020
11/02/23 1:19,11/02/23 1:24,Deep,11/02/23 1:19,72,Apple Watch SE 2020
11/02/23 1:24,11/02/23 1:29,Light/Core,11/02/23 1:24,70,Apple Watch SE 2020
11/02/23 1:29,11/02/23 1:31,Deep,11/02/23 1:29,71,Apple Watch SE 2020
11/02/23 1:31,11/02/23 1:34,Light/Core,11/02/23 1:29,71,Apple Watch SE 2020
11/02/23 1:34,11/02/23 1:56,Deep,11/02/23 1:34,71,Apple Watch SE 2020
11/02/23 1:56,11/02/23 2:04,Light/Core,11/02/23 1:54,72,Apple Watch SE 2020
11/02/23 2:04,11/02/23 2:10,REM,11/02/23 2:04,68,Apple Watch SE 2020
11/02/23 2:10,11/02/23 2:12,Light/Core,11/02/23 2:09,67,Apple Watch SE 2020
11/02/23 2:12,11/02/23 2:21,REM,11/02/23 2:09,67,Apple Watch SE 2020
11/02/23 2:21,11/02/23 2:47,Light/Core,11/02/23 2:19,65,Apple Watch SE 2020
11/02/23 2:47,11/02/23 2:56,Deep,11/02/23 2:45,73,Apple Watch SE 2020
11/02/23 2:56,11/02/23 2:56,Light/Core,11/02/23 2:54,73,Apple Watch SE 2020
11/02/23 2:56,11/02/23 2:57,Awake,11/02/23 2:54,73,Apple Watch SE 2020
11/02/23 2:57,11/02/23 3:09,Light/Core,11/02/23 2:54,73,Apple Watch SE 2020
11/02/23 3:09,11/02/23 3:12,Deep,11/02/23 3:09,67,Apple Watch SE 2020
11/02/23 3:12,11/02/23 3:25,Light/Core,11/02/23 3:15,63,Apple Watch SE 2020
11/02/23 3:25,11/02/23 3:26,Awake,11/02/23 3:25,62,Apple Watch SE 2020
11/02/23 3:26,11/02/23 3:39,Light/Core,11/02/23 3:25,62,Apple Watch SE 2020
11/02/23 3:39,11/02/23 4:05,Awake,11/02/23 3:39,64,Apple Watch SE 2020
11/02/23 4:05,11/02/23 4:08,Light/Core,11/02/23 4:05,65,Apple Watch SE 2020
11/02/23 4:08,11/02/23 4:09,Awake,11/02/23 4:08,66.0016,Apple Watch SE 2020
11/02/23 4:09,11/02/23 4:25,Light/Core,11/02/23 4:08,66.0016,Apple Watch SE 2020
11/02/23 4:25,11/02/23 4:26,Awake,11/02/23 4:24,61,Apple Watch SE 2020
11/02/23 4:26,11/02/23 4:42,Light/Core,11/02/23 4:24,61,Apple Watch SE 2020
11/02/23 4:42,11/02/23 4:49,Deep,11/02/23 4:44,62,Apple Watch SE 2020
11/02/23 4:49,11/02/23 4:50,Light/Core,11/02/23 4:49,60,Apple Watch SE 2020
11/02/23 4:50,11/02/23 5:03,Deep,11/02/23 4:49,60,Apple Watch SE 2020
11/02/23 5:03,11/02/23 5:05,Light/Core,11/02/23 5:04,61,Apple Watch SE 2020
11/02/23 5:05,11/02/23 5:27,REM,11/02/23 5:04,61,Apple Watch SE 2020
11/02/23 5:27,11/02/23 5:27,Light/Core,11/02/23 5:26,62,Apple Watch SE 2020
11/02/23 5:27,11/02/23 5:45,REM,11/02/23 5:26,62,Apple Watch SE 2020
11/02/23 5:45,11/02/23 5:47,Awake,11/02/23 5:45,62,Apple Watch SE 2020
11/02/23 5:47,11/02/23 7:00,Light/Core,11/02/23 5:45,62,Apple Watch SE 2020
11/02/23 7:00,11/02/23 7:10,REM,11/02/23 6:59,64,Apple Watch SE 2020
11/02/23 7:10,11/02/23 7:11,Awake,11/02/23 7:14,61,Apple Watch SE 2020
11/02/23 7:11,11/02/23 7:13,Light/Core,11/02/23 7:14,61,Apple Watch SE 2020
11/02/23 7:13,11/02/23 7:20,REM,11/02/23 7:14,61,Apple Watch SE 2020
11/02/23 7:20,11/02/23 7:25,Light/Core,11/02/23 7:19,63,Apple Watch SE 2020
11/02/23 7:25,11/02/23 7:34,REM,11/02/23 7:27,68,Apple Watch SE 2020
11/02/23 7:34,11/02/23 8:09,Light/Core,11/02/23 7:34,68,Apple Watch SE 2020
11/02/23 8:09,11/02/23 8:11,Awake,11/02/23 8:08,70.2687,Apple Watch SE 2020
11/02/23 8:11,11/02/23 8:22,Light/Core,11/02/23 8:09,70,Apple Watch SE 2020
11/02/23 8:22,11/02/23 8:23,Awake,11/02/23 8:21,70,Apple Watch SE 2020
11/02/23 8:23,11/02/23 8:26,Light/Core,11/02/23 8:21,70,Apple Watch SE 2020
12/02/23 0:56,12/02/23 1:14,Light/Core,12/02/23 0:57,71,Apple Watch SE 2020
12/02/23 1:14,12/02/23 1:28,Deep,12/02/23 1:14,69,Apple Watch SE 2020
12/02/23 1:28,12/02/23 1:29,Light/Core,12/02/23 1:30,69,Apple Watch SE 2020
12/02/23 1:29,12/02/23 1:40,Deep,12/02/23 1:30,69,Apple Watch SE 2020
12/02/23 1:40,12/02/23 1:52,Light/Core,12/02/23 1:42,65,Apple Watch SE 2020
12/02/23 1:52,12/02/23 2:25,REM,12/02/23 1:49,68,Apple Watch SE 2020
12/02/23 2:25,12/02/23 2:45,Light/Core,12/02/23 2:28,64,Apple Watch SE 2020
12/02/23 2:45,12/02/23 2:52,Deep,12/02/23 2:45,67,Apple Watch SE 2020
12/02/23 2:52,12/02/23 2:54,Light/Core,12/02/23 2:49,67,Apple Watch SE 2020
12/02/23 2:54,12/02/23 3:09,Deep,12/02/23 2:55,68,Apple Watch SE 2020
12/02/23 3:09,12/02/23 3:50,Light/Core,12/02/23 3:11,60,Apple Watch SE 2020
12/02/23 3:50,12/02/23 4:29,REM,12/02/23 3:48,63,Apple Watch SE 2020
12/02/23 4:29,12/02/23 4:30,Awake,12/02/23 4:30,63,Apple Watch SE 2020
12/02/23 4:30,12/02/23 5:05,Light/Core,12/02/23 4:30,63,Apple Watch SE 2020
12/02/23 5:05,12/02/23 5:05,Deep,12/02/23 5:04,68,Apple Watch SE 2020
12/02/23 5:05,12/02/23 5:08,Light/Core,12/02/23 5:04,68,Apple Watch SE 2020
12/02/23 5:08,12/02/23 5:35,Deep,12/02/23 5:10,67,Apple Watch SE 2020
12/02/23 5:35,12/02/23 5:56,Light/Core,12/02/23 5:38,60,Apple Watch SE 2020
12/02/23 5:56,12/02/23 6:23,REM,12/02/23 5:54,62,Apple Watch SE 2020
12/02/23 6:23,12/02/23 6:57,Light/Core,12/02/23 6:26,63,Apple Watch SE 2020
12/02/23 6:57,12/02/23 6:58,Awake,12/02/23 6:56,65,Apple Watch SE 2020
12/02/23 6:58,12/02/23 7:13,Light/Core,12/02/23 6:59,61,Apple Watch SE 2020
12/02/23 7:13,12/02/23 7:16,REM,12/02/23 7:15,62,Apple Watch SE 2020
13/02/23 0:57,13/02/23 1:10,Light/Core,13/02/23 0:59,64,Apple Watch SE 2020
13/02/23 1:10,13/02/23 1:16,Deep,13/02/23 1:10,76,Apple Watch SE 2020
13/02/23 1:16,13/02/23 1:16,Light/Core,13/02/23 1:14,76,Apple Watch SE 2020
13/02/23 1:16,13/02/23 1:17,Awake,13/02/23 1:14,76,Apple Watch SE 2020
13/02/23 1:17,13/02/23 1:29,Light/Core,13/02/23 1:14,76,Apple Watch SE 2020
13/02/23 1:29,13/02/23 1:37,Deep,13/02/23 1:32,68,Apple Watch SE 2020
13/02/23 1:37,13/02/23 1:58,Light/Core,13/02/23 1:36,67,Apple Watch SE 2020
13/02/23 1:58,13/02/23 2:02,Deep,13/02/23 1:57,70,Apple Watch SE 2020
13/02/23 2:02,13/02/23 2:14,Light/Core,13/02/23 2:00,70,Apple Watch SE 2020
13/02/23 2:14,13/02/23 2:25,REM,13/02/23 2:13,64,Apple Watch SE 2020
13/02/23 2:25,13/02/23 2:50,Light/Core,13/02/23 2:26,61,Apple Watch SE 2020
13/02/23 2:50,13/02/23 2:53,Deep,13/02/23 2:46,57,Apple Watch SE 2020
13/02/23 2:53,13/02/23 2:58,Light/Core,13/02/23 2:54,66,Apple Watch SE 2020
13/02/23 2:58,13/02/23 3:04,Deep,13/02/23 2:57,72,Apple Watch SE 2020
13/02/23 3:04,13/02/23 3:32,Light/Core,13/02/23 3:00,72,Apple Watch SE 2020
13/02/23 3:32,13/02/23 3:35,Deep,13/02/23 3:30,63,Apple Watch SE 2020
13/02/23 3:35,13/02/23 3:46,Light/Core,13/02/23 3:34,64,Apple Watch SE 2020
13/02/23 3:46,13/02/23 4:20,REM,13/02/23 3:46,66,Apple Watch SE 2020
13/02/23 4:20,13/02/23 4:45,Light/Core,13/02/23 4:22,63,Apple Watch SE 2020
13/02/23 4:45,13/02/23 4:52,Deep,13/02/23 4:48,64,Apple Watch SE 2020
13/02/23 4:52,13/02/23 5:08,Light/Core,13/02/23 4:50,66,Apple Watch SE 2020
13/02/23 5:08,13/02/23 5:10,Deep,13/02/23 5:09,62,Apple Watch SE 2020
13/02/23 5:10,13/02/23 5:47,Light/Core,13/02/23 5:09,62,Apple Watch SE 2020
13/02/23 5:47,13/02/23 6:06,REM,13/02/23 5:46,61,Apple Watch SE 2020
13/02/23 6:06,13/02/23 7:14,Light/Core,13/02/23 6:06,62,Apple Watch SE 2020
13/02/23 7:14,13/02/23 7:15,Awake,13/02/23 7:15,61,Apple Watch SE 2020
13/02/23 7:15,13/02/23 7:34,Light/Core,13/02/23 7:15,61,Apple Watch SE 2020
13/02/23 7:34,13/02/23 7:35,REM,13/02/23 7:34,61,Apple Watch SE 2020
13/02/23 7:35,13/02/23 7:36,Awake,13/02/23 7:34,61,Apple Watch SE 2020
13/02/23 7:36,13/02/23 7:40,Light/Core,13/02/23 7:34,61,Apple Watch SE 2020
13/02/23 7:40,13/02/23 7:41,Awake,13/02/23 7:40,62,Apple Watch SE 2020
13/02/23 7:41,13/02/23 7:43,Light/Core,13/02/23 7:40,62,Apple Watch SE 2020
13/02/23 7:43,13/02/23 8:05,REM,13/02/23 7:45,61,Apple Watch SE 2020
13/02/23 8:05,13/02/23 8:41,Light/Core,13/02/23 8:06,66,Apple Watch SE 2020
14/02/23 1:21,14/02/23 1:48,Light/Core,14/02/23 1:23,74,Apple Watch SE 2020
14/02/23 1:48,14/02/23 2:09,Deep,14/02/23 1:49,75,Apple Watch SE 2020
14/02/23 2:09,14/02/23 3:49,Light/Core,14/02/23 2:08,73.656,Apple Watch SE 2020
14/02/23 3:49,14/02/23 4:29,REM,14/02/23 3:50,66,Apple Watch SE 2020
14/02/23 4:29,14/02/23 5:01,Light/Core,14/02/23 4:31,71,Apple Watch SE 2020
14/02/23 5:01,14/02/23 5:19,Deep,14/02/23 5:00,68,Apple Watch SE 2020
14/02/23 5:19,14/02/23 6:11,Light/Core,14/02/23 5:21,61,Apple Watch SE 2020
14/02/23 6:11,14/02/23 6:11,REM,14/02/23 6:12,72,Apple Watch SE 2020
14/02/23 6:11,14/02/23 6:13,Light/Core,14/02/23 6:12,72,Apple Watch SE 2020
14/02/23 6:13,14/02/23 6:26,REM,14/02/23 6:12,72,Apple Watch SE 2020
14/02/23 6:26,14/02/23 6:27,Awake,14/02/23 6:24,77,Apple Watch SE 2020
14/02/23 6:27,14/02/23 6:42,REM,14/02/23 6:24,77,Apple Watch SE 2020
14/02/23 6:42,14/02/23 6:43,Awake,14/02/23 6:41,62,Apple Watch SE 2020
14/02/23 6:43,14/02/23 6:44,Light/Core,14/02/23 6:41,62,Apple Watch SE 2020
14/02/23 6:44,14/02/23 6:46,Awake,14/02/23 6:41,62,Apple Watch SE 2020
14/02/23 6:46,14/02/23 6:47,Light/Core,14/02/23 6:48,65,Apple Watch SE 2020
14/02/23 6:47,14/02/23 6:48,Awake,14/02/23 6:48,65,Apple Watch SE 2020
14/02/23 6:48,14/02/23 7:33,Light/Core,14/02/23 6:48,65,Apple Watch SE 2020
14/02/23 7:33,14/02/23 7:58,REM,14/02/23 7:32,63,Apple Watch SE 2020
14/02/23 7:58,14/02/23 8:00,Awake,14/02/23 7:55,62,Apple Watch SE 2020
14/02/23 8:00,14/02/23 8:01,Light/Core,14/02/23 8:04,61,Apple Watch SE 2020
15/02/23 1:08,15/02/23 1:18,Light/Core,15/02/23 1:10,72,Apple Watch SE 2020
15/02/23 1:18,15/02/23 1:21,Awake,15/02/23 1:19,63,Apple Watch SE 2020
15/02/23 1:21,15/02/23 1:45,Light/Core,15/02/23 1:19,63,Apple Watch SE 2020
15/02/23 1:45,15/02/23 1:46,Awake,15/02/23 1:49,71,Apple Watch SE 2020
15/02/23 1:46,15/02/23 1:56,Light/Core,15/02/23 1:49,71,Apple Watch SE 2020
15/02/23 1:56,15/02/23 1:57,Awake,15/02/23 1:54,66,Apple Watch SE 2020
15/02/23 1:57,15/02/23 2:06,Light/Core,15/02/23 1:54,66,Apple Watch SE 2020
15/02/23 2:06,15/02/23 2:12,Deep,15/02/23 2:04,71,Apple Watch SE 2020
15/02/23 2:12,15/02/23 2:18,Light/Core,15/02/23 2:09,71,Apple Watch SE 2020
15/02/23 2:18,15/02/23 2:35,Deep,15/02/23 2:16,69,Apple Watch SE 2020
15/02/23 2:35,15/02/23 2:41,Light/Core,15/02/23 2:35,68,Apple Watch SE 2020
15/02/23 2:41,15/02/23 3:06,REM,15/02/23 2:41,66,Apple Watch SE 2020
15/02/23 3:06,15/02/23 3:27,Light/Core,15/02/23 3:07,63,Apple Watch SE 2020
15/02/23 3:27,15/02/23 3:45,Deep,15/02/23 3:25,70,Apple Watch SE 2020
15/02/23 3:45,15/02/23 4:25,Light/Core,15/02/23 3:44,70,Apple Watch SE 2020
15/02/23 4:25,15/02/23 4:55,REM,15/02/23 4:25,64,Apple Watch SE 2020
15/02/23 4:55,15/02/23 5:23,Light/Core,15/02/23 4:55,63,Apple Watch SE 2020
15/02/23 5:23,15/02/23 5:46,Deep,15/02/23 5:24,65,Apple Watch SE 2020
15/02/23 5:46,15/02/23 5:47,Light/Core,15/02/23 5:44,68,Apple Watch SE 2020
15/02/23 5:47,15/02/23 5:47,Awake,15/02/23 5:44,68,Apple Watch SE 2020
15/02/23 5:47,15/02/23 6:03,Light/Core,15/02/23 5:44,68,Apple Watch SE 2020
15/02/23 6:03,15/02/23 6:06,REM,15/02/23 6:00,60,Apple Watch SE 2020
15/02/23 6:06,15/02/23 6:07,Awake,15/02/23 6:07,64,Apple Watch SE 2020
15/02/23 6:07,15/02/23 6:08,Light/Core,15/02/23 6:07,64,Apple Watch SE 2020
15/02/23 6:08,15/02/23 6:10,Awake,15/02/23 6:09,62,Apple Watch SE 2020
15/02/23 6:10,15/02/23 6:21,Light/Core,15/02/23 6:10,70.4078,Apple Watch SE 2020
15/02/23 6:21,15/02/23 6:24,Awake,15/02/23 6:20,63,Apple Watch SE 2020
15/02/23 6:24,15/02/23 6:31,Light/Core,15/02/23 6:25,63,Apple Watch SE 2020
15/02/23 6:31,15/02/23 6:33,Awake,15/02/23 6:32,63,Apple Watch SE 2020
15/02/23 6:33,15/02/23 6:34,Light/Core,15/02/23 6:32,63,Apple Watch SE 2020
15/02/23 6:34,15/02/23 6:36,Awake,15/02/23 6:32,63,Apple Watch SE 2020
15/02/23 6:36,15/02/23 6:43,Light/Core,15/02/23 6:38,63,Apple Watch SE 2020
15/02/23 6:43,15/02/23 6:46,REM,15/02/23 6:45,76,Apple Watch SE 2020
15/02/23 6:46,15/02/23 6:57,Awake,15/02/23 6:45,76,Apple Watch SE 2020
15/02/23 6:57,15/02/23 7:27,Light/Core,15/02/23 6:58,65,Apple Watch SE 2020
15/02/23 7:27,15/02/23 7:31,REM,15/02/23 7:29,69,Apple Watch SE 2020
15/02/23 7:31,15/02/23 7:32,Light/Core,15/02/23 7:29,69,Apple Watch SE 2020
15/02/23 7:32,15/02/23 7:35,Awake,15/02/23 7:29,69,Apple Watch SE 2020
15/02/23 7:35,15/02/23 7:36,Light/Core,15/02/23 7:38,62,Apple Watch SE 2020
15/02/23 7:36,15/02/23 7:38,Awake,15/02/23 7:38,62,Apple Watch SE 2020
15/02/23 7:38,15/02/23 7:44,Light/Core,15/02/23 7:38,62,Apple Watch SE 2020
15/02/23 7:44,15/02/23 7:53,Awake,15/02/23 7:44,66,Apple Watch SE 2020
15/02/23 7:53,15/02/23 7:54,Light/Core,15/02/23 7:54,68,Apple Watch SE 2020
16/02/23 1:32,16/02/23 1:52,Light/Core,16/02/23 1:31,72,Apple Watch SE 2020
16/02/23 1:52,16/02/23 2:09,Deep,16/02/23 1:54,69,Apple Watch SE 2020
16/02/23 2:09,16/02/23 2:55,Light/Core,16/02/23 2:09,69,Apple Watch SE 2020
16/02/23 2:55,16/02/23 2:55,Awake,16/02/23 2:57,67,Apple Watch SE 2020
16/02/23 2:55,16/02/23 3:07,Light/Core,16/02/23 2:57,67,Apple Watch SE 2020
16/02/23 3:07,16/02/23 3:08,Awake,16/02/23 3:05,75,Apple Watch SE 2020
16/02/23 3:08,16/02/23 3:40,Light/Core,16/02/23 3:10,62,Apple Watch SE 2020
16/02/23 3:40,16/02/23 3:44,Deep,16/02/23 3:39,68,Apple Watch SE 2020
16/02/23 3:44,16/02/23 3:52,Light/Core,16/02/23 3:44,64,Apple Watch SE 2020
16/02/23 3:52,16/02/23 3:57,Deep,16/02/23 3:54,67,Apple Watch SE 2020
16/02/23 3:57,16/02/23 4:09,Light/Core,16/02/23 3:59,65,Apple Watch SE 2020
